編號	地址
34462 >>> 台北市中山區錦州街245號
34464 >>> 台北市大安區和平東路二段96巷7號
34475 >>> 台北市北投區致遠一路二段69之1號
34485 >>> 台北市中山區吉林路436號
34489 >>> 台北市士林區文林路762-1號1樓
34495 >>> 台北市信義區松德路75號
34506 >>> 台北市大安區市民大道四段38號
34511 >>> 台北市大安區濟南路三段24-6號1樓
34520 >>> 台北市大安區忠孝東路四段210之3號1樓
34533 >>> 台北市大安區杭州南路二段67號之6
34537 >>> 台北市大安區仁愛路四段300巷26弄35號
34545 >>> 台北市大安區瑞安街148號
34548 >>> 台北市大安區通化街39巷50弄46號
34552 >>> 台北市大安區敦化南路二段63巷53弄4號
34559 >>> 台北市大安區富陽街103號
34560 >>> 台北市大安區通化街39巷50弄74號
34561 >>> 台北市大安區光復南路346巷80號
34569 >>> 台北市大安區東豐街71號
34571 >>> 台北市大安區和平東路二段265巷41號1樓
34575 >>> 台北市信義區忠孝東路四段553巷22弄53號
34580 >>> 台北市士林區和豐街29號
34597 >>> 台北市萬華區國興路92-6號
34605 >>> 台北市萬華區青年路30巷2號1樓
34611 >>> 台北市萬華區雙園街16號
34614 >>> 台北市萬華區西園路一段48號
34619 >>> 台北市萬華區柳州街36號
34634 >>> 台北市萬華區萬大路137巷4號
34637 >>> 台北市文山區福興路40號
34640 >>> 新北市中和區民生街85巷4弄2號
34644 >>> 台北市松山區民生東路四段97巷2弄12號
34656 >>> 號1樓, No. 128興安街中山區台北市104
34663 >>> 台北市松山區南京東路五段341號1樓
34667 >>> 台北市松山區民權東路三段121號1樓
34670 >>> 台北市松山區新東街51巷5號
34678 >>> 台北市松山區民生東路五段184號1樓
34682 >>> 台北市松山區三民路108號B1
34691 >>> 台北市松山區延吉街39號
34692 >>> 台北市內湖區瑞光路9號
34699 >>> 台北市松山區敦化北路145巷53號
34700 >>> 台北市信義區忠孝東路五段423巷80號
34703 >>> 台北市信義區中坡南路96號1樓
34708 >>> 台北市松山區南京東路四段133巷4弄11號
34715 >>> 台北市信義區虎林街212巷58號1樓
34717 >>> 台北市信義區光復南路501號1樓
34725 >>> 台北市南港區福德街373巷57號1樓
34727 >>> 台北市中山區松江路297巷20號
34740 >>> 台北市士林區德行東路186號1樓
34741 >>> 台北市士林區美德街21-1號1樓
34742 >>> 台北市北投區明德路333巷19號
34747 >>> 台北市士林區中山北路六段458號
34748 >>> 台北市士林區大南路349號
34766 >>> 台北市北投區吉利街123巷11弄4號
34770 >>> 台北市士林區士東路57號
34781 >>> 台北市士林區中山北路六段236巷8號
34782 >>> 台北市士林區忠義街20號
34797 >>> 台北市信義區信義路五段7號35樓
34798 >>> 台北市信義區永吉路120巷26號
34803 >>> 台北市信義區永吉路120巷83號
34807 >>> 台北市信義區松仁路271號
34810 >>> 台北市信義區信安街145號1樓
34816 >>> 台北市信義區永吉路278巷37弄2號
34820 >>> 台北市信義區光復南路419巷93號
34821 >>> 台北市信義區吳興街106巷20號
34823 >>> 台北市信義區虎林街132巷13號1樓
34825 >>> 台北市松山區八德路三段199巷1弄14號
34830 >>> 台北市士林區大西路74巷1號
34836 >>> 台北市北投區榮華一路1-5號1樓
34838 >>> 台北市北投區泉源路28號
34843 >>> 台北市北投區吉利街259巷1號
34845 >>> 台北市北投區公舘路65號
34860 >>> 台北市北投區中央北路三段8號1樓
34861 >>> 新北市淡水區民族路112巷1號
34862 >>> 新北市淡水區學府路201號1樓
34866 >>> 台北市北投區大興街14號1樓
34867 >>> 新北市淡水區民生路61號
34875 >>> 台北市士林區中山北路六段405巷8號
34876 >>> 台北市北投區自強街54號之1
34882 >>> 新北市三重區成功路66號1樓
34885 >>> 台北市內湖區成功路四段357號
34886 >>> 台北市北投區吉利街76號1樓
34888 >>> 台北市內湖區文德路22巷58號
34891 >>> 新北市蘆洲區中山路一段259號
34893 >>> 新北市蘆洲區民生街139號-1
34896 >>> 台北市中山區明水路581巷9號
34898 >>> 新北市三重區興華街12號
34902 >>> 台北市內湖區麗山街348巷13號
34904 >>> 新北市深坑區埔新路41號
34910 >>> 台北市內湖區民權東路六段280巷102號之1
34923 >>> 台北市內湖區內湖路三段60巷12弄1號1樓
34927 >>> 台北市內湖區內湖路二段103巷50號1樓
34929 >>> 台北市內湖區安康路434巷20弄25號
34935 >>> 台北市內湖區成功路二段490號1樓
34938 >>> 台北市內湖區東湖路7巷3號之 1
34946 >>> 台北市內湖區文德路90巷17號
34948 >>> 台北市內湖區康寧路一段232號
34957 >>> 台北市內湖區內湖路一段323巷29號
34962 >>> 新竹市香山區內湖路42號
34964 >>> 台北市內湖區星雲街75號
34968 >>> 台北市中正區南海路106號
34973 >>> 台北市文山區育英街4號
34977 >>> 台北市南港區成福路209巷1號
34986 >>> 新北市深坑區北深路二段23號1樓
34987 >>> 新北市汐止區福德一路86巷1號
34989 >>> 新北市汐止區忠孝東路349號
34993 >>> 新北市汐止區汐萬路一段22號
34994 >>> 台北市大安區信義路4段30巷26號1樓
34995 >>> 台北市大安區復興南路一段219巷18號
35000 >>> 新北市三重區福裕街102號
35001 >>> 台北市中山區大直街24號1樓
35009 >>> 台北市文山區木新路三段31號
35014 >>> 台北市文山區恆光街11號
35023 >>> 台北市文山區興隆路四段69號
35040 >>> 台北市文山區興隆路1段253號1樓
35045 >>> 新北市新店區明德路65巷11號
35048 >>> 新北市新店區文化路33號
35049 >>> 台北市大安區大安路二段132巷19號1樓
35050 >>> 新北市中和區圓通路279號
35055 >>> 台北市大同區迪化街二段252號
35058 >>> 台北市大同區錦西街87號
35062 >>> 台北市大同區南京西路167巷3號
35063 >>> 新北市三重區萬全街82號
35066 >>> 台北市中山區撫順街7號
35068 >>> 台北市中山區北安路578巷8弄7號
35070 >>> 台北市中山區新生北路三段19巷33號
35071 >>> 台北市中山區龍江路381號
35075 >>> 台北市中山區中原街31號
35076 >>> 台北市中山區北安路458巷41弄39號1樓
35080 >>> 台北市大安區延吉街97巷22號
35081 >>> 台北市萬華區富民路145巷15弄64號
35082 >>> 台北市萬華區民和街59號
35085 >>> 台北市士林區福榮街17號
35088 >>> 台北市信義區虎林街121巷9號
35093 >>> 桃園市中壢區信義路126號
35094 >>> 基隆市信義區正信路4-18號
35096 >>> 台北市內湖區內湖路一段629巷40弄10號
35100 >>> 台北市內湖區文德路90巷15號
35103 >>> 台北市北投區中和街399號
35104 >>> 台北市北投區中和街483號
35110 >>> 新北市新店區中華路143號
35111 >>> 台北市南港區南港路一段281號
35116 >>> 新北市金山區仁愛路6號
35119 >>> 新北市土城區青雲路51號之1
35125 >>> 新北市新店區北新路三段95巷2號
35126 >>> 台北市文山區和興路55號
35127 >>> 基隆市安樂區基金三路52之3號
35135 >>> 基隆市中正區義二路82號
35141 >>> 基隆市七堵區福三街39號
35142 >>> 基隆市中正區新豐街323巷21號
35180 >>> 新北市中和區宜安路52巷23號1樓
35189 >>> 新北市新店區中央三街111號
35191 >>> 新北市五股區五工三路109號
35203 >>> 新北市汐止區北峰里明峰街167號1樓
35210 >>> 新北市永和區中正路465巷16號
35219 >>> 新北市永和區豫溪街185號
35220 >>> 新北市土城區明峰街37號7樓
35221 >>> 新北市板橋區長江路二段225號1樓
35222 >>> 新北市汐止區康寧街509號
35278 >>> 新北市板橋區幸福路32巷4弄13號
35281 >>> 新北市中和區景德街77號
35289 >>> 新北市中和區大勇街54號
35291 >>> 新北市永和區永和路一段72巷2號
35312 >>> 新北市板橋區仁化街42巷9號
35314 >>> 新北市板橋區滿平街134號
35323 >>> 新北市板橋區龍興街71巷41號
35326 >>> 新北市板橋區南雅西路一段10巷7弄16號
35340 >>> 新北市板橋區廣和街88號
35343 >>> 新北市板橋區合宜路15號5樓-6
35349 >>> 新北市板橋區公館街3號
35354 >>> 新北市板橋區宏國路79號1樓之2
35360 >>> 新北市板橋區長江路一段405號
35371 >>> 新北市板橋區大智街42巷1號
35376 >>> 新北市板橋區中山路二段148巷5號
35377 >>> 新北市板橋區大明街18-10號
35384 >>> 新北市板橋區懷德街78巷8號
35390 >>> 新北市土城區裕民路114巷8號
35392 >>> 新北市板橋區溪崑二街66巷30號
35396 >>> 新北市土城區福祥街40號1樓
35412 >>> 新北市新莊區富國路113-2號
35418 >>> 新北市汐止區龍安路28巷24號
35419 >>> 新北市汐止區仁愛路154號1樓
35424 >>> 新北市汐止區龍安路28巷2號
35427 >>> 新北市汐止區汐萬路一段201號
35441 >>> 新北市汐止區樟樹一路219號1樓
35445 >>> 新北市汐止區湖前街110巷97弄24號
35446 >>> 新北市汐止區民權街二段64號
35450 >>> 新北市汐止區汐萬路一段115號
35451 >>> 新北市汐止區水源路一段281號1樓
35453 >>> 新北市汐止區湖前街66號
35455 >>> 新北市汐止區樟樹一路31號
35457 >>> 台北市南港區舊莊街一段212巷2號一樓
35459 >>> 新北市汐止區保長路89號
35460 >>> 新北市汐止區新台五路一段192號
35461 >>> 台北市內湖區金湖路380號1樓
35463 >>> 新北市林口區麗園二街2-1號1樓
35466 >>> 新北市林口區文化三路二段26號之2
35472 >>> 新北市瑞芳區逢甲路356號
35476 >>> 宜蘭縣頭城鎮城北里西一巷2號
35481 >>> 基隆市七堵區崇智街2-1號
35482 >>> 基隆市安樂區安樂路二段118號
35484 >>> 基隆市暖暖區源遠路165之10號1樓
35485 >>> 基隆市仁愛區南榮路64巷2號
35487 >>> 基隆市信義區信二路108號
35489 >>> 基隆市暖暖區東碇路366號
35492 >>> 基隆市中正區中正路495號
35493 >>> 基隆市暖暖區源遠路311號
35494 >>> 基隆市中正區義二路178號
35510 >>> 基隆市暖暖區暖暖街121號
35518 >>> 基隆市七堵區明德二路1號
35520 >>> 基隆市七堵區工建路1-12號
35530 >>> 新北市新店區寶中路49-1號
35531 >>> 新北市新店區安民街15號
35532 >>> 新北市新店區檳榔路17號1樓
35545 >>> 新北市中和區明禮街7號
35568 >>> 新北市新莊區天祥街77號
35576 >>> 新北市八里區中山路一段366號
35578 >>> 新北市新莊區永樂街233號
35580 >>> 桃園市桃園區力行路221號
35584 >>> 新北市汐止區新台五路二段144號
35593 >>> 新北市板橋區長江路1段212號
35598 >>> 新北市鶯歌區鶯桃路634號
35599 >>> 新北市三重區中華路121號
35600 >>> 新北市板橋區大觀路一段28巷4弄28-2號
35603 >>> 新北市新店區中興路一段216號1樓
35633 >>> 新北市新店區北新路二段196巷7號1樓
35638 >>> 新北市新店區中興路一段197巷2號1樓
35639 >>> 新北市新店區永業路81巷7弄14號
35640 >>> 新北市中和區景安路30-5號1樓
35651 >>> 新北市土城區廣福街15號
35653 >>> 新北市新店區中央路101號
35654 >>> 新北市新店區光明街97號
35655 >>> 新北市土城區延和路108巷5號
35656 >>> 新北市新店區安和路3段118號
35665 >>> 基隆市安樂區安一路144號
35672 >>> 新北市新莊區建安街92巷17號1樓
35673 >>> 基隆市中正區中船路7巷32號
35679 >>> 桃園市中壢區莊敬路842號1樓
35682 >>> 新北市蘆洲區復興路162號
35687 >>> 宜蘭縣礁溪鄉德陽村礁溪路五段7號1樓
35694 >>> 新北市新莊區中正路514巷105弄2號之5
35695 >>> 新北市新莊區中港路455號
35698 >>> 新北市三重區過圳街42號
35707 >>> 新北市中和區中山路二段21號
35709 >>> 新北市中和區景新街140號1樓
35711 >>> 新北市永和區信義路25巷32號
35715 >>> 新北市永和區永貞路149號
35719 >>> 新北市永和區仁愛路143號
35721 >>> 新北市中和區南山路73號
35735 >>> 新北市永和區仁愛路307號
35739 >>> 新北市永和區中正路12號
35741 >>> 新北市中和區景平路770號
35743 >>> 新北市永和區保平路174巷10號1樓
35748 >>> 新北市中和區成功南路74號
35765 >>> 新北市中和區景新街467巷25號
35781 >>> 新北市樹林區復興路203號1樓
35789 >>> 新北市土城區裕生路75號
35798 >>> 新北市樹林區千歲街38號
35802 >>> 新北市土城區清水路99巷11號1樓
35803 >>> 新北市土城區廣明街41巷33號
35810 >>> 新北市土城區中央路一段260-1號
35820 >>> 新北市土城區延和路16號1樓
35825 >>> 新北市土城區學繩路91巷2號
35829 >>> 新北市土城區學成路124號1樓
35831 >>> 新北市板橋區南雅南路二段144巷91號1樓
35833 >>> 新北市板橋區金門街131號
35835 >>> 新北市土城區明德路一段240巷11號
35840 >>> 新北市土城區中央路三段211號
35841 >>> 新北市土城區中央路三段104號1樓
35853 >>> 新北市樹林區國凱街156號
35857 >>> 新北市樹林區中華路341-2號
35866 >>> 新北市樹林區東榮街106號1樓
35867 >>> 新北市樹林區國凱街54號
35871 >>> 新北市鶯歌區中正三路141號
35872 >>> 新北市新莊區建安街76巷3弄2號
35892 >>> 新北市三峽區大勇路35號
35898 >>> 桃園市桃園區金門二街57號1樓
35899 >>> 桃園市八德區介壽路二段25號
35901 >>> 新北市土城區中央路三段211號
35916 >>> 新北市鶯歌區文昌街2號
35917 >>> 新北市鶯歌區福德四街2號1樓
35918 >>> 新北市三峽區三樹路270號
35931 >>> 新北市永和區保平路236巷15弄5號1樓
35935 >>> 桃園市桃園區國聖一街123號
35942 >>> 新北市三峽區大同路88巷
35949 >>> 桃園市桃園區南平路471號
35952 >>> 新北市三峽區中正路一段107號
35956 >>> 桃園市龜山區萬壽路二段1193-2號
35961 >>> 桃園市桃園區北新街56號
35966 >>> 桃園市八德區銀和街13號
35967 >>> 桃園市中壢區中華路一段56號
35970 >>> 1桃園市八德區建國路11號
35971 >>> 園市八德區瑞發里介壽路二段974號
35973 >>> 桃園市桃園區中央街84號
35979 >>> 新北市板橋區信義路16之3號
35981 >>> 新北市鶯歌區鶯桃路142號
35982 >>> 新北市新莊區西盛街339號
35995 >>> 桃園市八德區桃和街105-1號
36000 >>> 桃園市桃園區民族路240號
36006 >>> 桃園市桃園區中正路48巷8號1樓
36013 >>> 桃園市桃園區陽明二街64號
36015 >>> 新北市鶯歌區中正三路309巷12弄2號
36021 >>> 桃園市桃園區桃鶯路109號1樓
36024 >>> 桃園市龜山區明德路309號
36026 >>> 桃園市桃園區北埔路19號
36027 >>> 桃園市桃園區介壽路417號
36029 >>> 桃園市桃園區大業路二段2號
36031 >>> 桃園市桃園區中埔二街83號
36032 >>> 桃園市龜山區萬壽路二段974號
36049 >>> 新北市三重區龍門路252號
36052 >>> 新北市三重區光明路38號
36053 >>> 新北市三重區溪尾街96號
36058 >>> 新北市三重區忠孝路2段38巷27號1樓
36059 >>> 新北市新莊區中港路589號
36060 >>> 新北市三重區碧華街15號
36068 >>> 新北市新莊區昌明街46巷1號
36094 >>> 新北市三重區大勇街2號
36100 >>> 桃園市蘆洲區中興街15巷14號
36105 >>> 新北市三重區力行路2段14號
36118 >>> 新北市新莊區立信一街43號
36121 >>> 新北市新莊區中正路66之16號
36133 >>> 新北市新莊區五工三路3號
36139 >>> 新北市板橋區四川路二段245巷52號
36141 >>> 新北市新莊區新樹路449巷19號
36148 >>> 新北市新莊區民安西路173巷35號1樓
36162 >>> 新北市泰山區福興一街243號
36172 >>> 新北市五股區五工五路34-1號
36177 >>> 新北市五股區五福路82號
36178 >>> 新北市新莊區中和街155巷28號
36182 >>> 宜蘭縣宜蘭市泰山路307號1樓
36186 >>> 新北市五股區登林路91號
36187 >>> 新北市五股區水碓路16巷9號
36191 >>> 新北市蘆洲區民族路422巷114弄21號1樓
36197 >>> 新北市蘆洲區信義路317號1樓
36200 >>> 新北市蘆洲區九芎街71巷8號
36201 >>> 新北市蘆洲區中山一路198號
36202 >>> 新北市蘆洲區長榮路472號
36203 >>> 新北市三重區光明路38號
36204 >>> 新北市三重區三和路四段93號
36208 >>> 新北市三重區新北大道一段138號
36209 >>> 新北市三重區力行路2段127號1樓 
36211 >>> 新北市五股區成泰路三段249號
36212 >>> 新北市三重區三張街13號1樓
36214 >>> 新北市三重區溪尾街96號
36224 >>> 新北市林口區文化二路一段20巷25弄9號1樓
36227 >>> 新北市林口區佳林路157號
36230 >>> 新北市林口區文化二路一段5號
36231 >>> 新北市林口區文化二路二段88巷8號
36232 >>> 新北市林口區民富街95號
36233 >>> 新北市林口區林口路157號
36237 >>> 新北市林口區林口路157號
36238 >>> 新北市林口區麗園二街2-1號
36240 >>> 新北市林口區粉寮路一段47號
36245 >>> 新北市林口區竹林路56號1樓
36246 >>> 桃園市龜山區文二三街30號
36248 >>> 新北市林口區公園路98號1樓
36254 >>> 新北市林口區忠孝路376巷39號之1
36260 >>> 桃園市龜山區文化七路187號
36261 >>> 桃園市龜山區文山街19號
36266 >>> 新北市林口區中山路559號
36268 >>> 新北市五股區民義路一段157號
36269 >>> 桃園市龜山區文化五路102號
36275 >>> 桃園市龜山區文青二路11號1樓
36294 >>> 新北市淡水區淡金路三段304號
36302 >>> 新北市淡水區新興街19號
36306 >>> 新北市淡水區北新路23號
36308 >>> 新北市八里區中山路一段366號
36309 >>> 新北市淡水區民族路31號B1
36310 >>> 新北市八里區中山路二段191號
36311 >>> 新北市八里區中華路2段361之1號
36312 >>> 新北市林口區粉寮路一段70號
36313 >>> 新北市五股區成泰路四段21號
36314 >>> 新北市淡水區學府路136巷13號1樓
36321 >>> 新北市板橋區倉後街1之1號
36322 >>> 台北市中山區龍江路342巷16號
36323 >>> 新北市汐止區水源路一段259號
36328 >>> 基隆市安樂區安樂路一段147號
36336 >>> 新北市新店區文化路35號
36339 >>> 新北市新店區中興路一段51號
36340 >>> 新北市中和區景平路574號
36343 >>> 新北市永和區成功路二段58號
36344 >>> 新北市中和區南華路17-1號
36345 >>> 新北市中和區復興路315號
36346 >>> 新北市永和區中正路382號1樓
36357 >>> 桃園市南華街197巷2號1樓
36359 >>> 桃園市桃園區中正五街130號
36360 >>> 桃園市桃園區中平路145號1樓
36361 >>> 桃園市桃園區南海街6號
36362 >>> 桃園市桃園區莊二街213號
36363 >>> 區桃園市勞園區大豐路75號1樓
36365 >>> 桃園市桃園區介壽路405號
36366 >>> 桃園市桃園區仁愛路87巷16號
36373 >>> 新北市三重區中正南路230號1樓
36377 >>> 新北市新莊區化成路393號
36378 >>> 新北市板橋區吳鳳路64號
36385 >>> 桃園市平鎮區中豐路山頂段409號
36389 >>> 桃園市龍潭區龍華路396-6號
36391 >>> 桃園市龍潭區北龍路36號
36404 >>> 桃園市龍潭區文化路1號
36410 >>> 桃園市龍潭區金龍路8巷1號1樓
36428 >>> 桃園市平鎮區延平路二段430巷一弄2號
36429 >>> 桃園市楊梅區新成路192號
36432 >>> 桃園市楊梅區大華街64號
36434 >>> 桃園市平鎮區福壽路28號
36438 >>> 桃園市龍潭區中正路三林段233號
36439 >>> 桃園市龍潭區中興路396-19號
36440 >>> 桃園市中壢區三光路160號
36441 >>> 桃園市楊梅區梅獅路二段176號
36442 >>> 桃園市平鎮區中豐路山仔頂段84號
36447 >>> 號, No. 97龍川街中壢區桃園市320
36455 >>> 桃園市楊梅區三元街133之1號
36457 >>> 桃園市龍潭區中興路402號
36476 >>> 桃園市平鎮區崇義六街6號1樓
36479 >>> 桃園市平鎮區大仁街89號
36482 >>> 桃園市平鎮區義民路162號
36486 >>> 桃園市平鎮區育達路221號
36488 >>> 桃園市中壢區三光路140-1號
36495 >>> 桃園市平鎮區新富二街48號
36498 >>> 桃園市平鎮區龍南路229巷2號
36500 >>> 桃園市平鎮區龍南路321號
36517 >>> 桃園縣中壢市實踐路35號
36522 >>> 桃園市中壢區自忠街221號
36528 >>> 桃園市楊梅區梅高路52之5 號
36530 >>> 桃園市中壢區大同路47號
36548 >>> 桃園市中壢區福州二街487號1樓
36551 >>> 桃園市平鎮區新勢里振興西路155號1樓
36552 >>> 桃園市中壢區中平路175號
36553 >>> 桃園市平鎮區南東路17號
36555 >>> 桃園市中壢區莊敬路138號
36562 >>> 桃園市中壢區榮安十四街11號
36598 >>> 桃園市中壢區華夏路139巷7號
36600 >>> 桃園市中壢區中豐北路1號
36612 >>> 桃園市中壢區西園路49巷33號
36617 >>> 桃園市桃園區龍城三街49號
36623 >>> 桃園市楊梅區新農街162號
36632 >>> 桃園市楊梅區新榮路41號
36638 >>> 桃園市新屋區中華路357號
36640 >>> 桃園市楊梅區新榮路197號1樓
36643 >>> 桃園市大園區北港村自立二街61號
36646 >>> 桃園市楊梅區中正路79號
36655 >>> 桃園市蘆竹區南竹路五段245號
36666 >>> 新竹縣新豐鄉福興村1鄰9-3號
36670 >>> 桃園市觀音區桃園市觀音區信義路31號
36679 >>> 桃園市大園區國際路二段201號
36691 >>> 桃園市平鎮區民族路171號
36693 >>> 桃園市中壢區中華路一段743巷2弄15號
36694 >>> 桃園市中壢區福德里成章二街24號1樓
36708 >>> 桃園市桃園區中埔一街315號
36723 >>> 桃園市蘆竹區中山路82號
36725 >>> 桃園市桃園區春日路906號1樓
36727 >>> 桃園市桃園區莊敬路二段176號
36728 >>> 桃園市桃園區同安街80號1樓
36730 >>> 桃園市蘆竹區大竹路420號
36734 >>> 桃園市桃園區中埔二街83號
36736 >>> 桃園市桃園區中埔六街20號
36743 >>> 桃園市桃園區守法路40巷4號
36748 >>> 桃園市蘆竹區南崁後街1號
36757 >>> 桃園市桃園區忠一街41號1樓
36761 >>> 桃園市龍潭區中豐路361號1樓
36767 >>> 桃園市桃園區寶山街389號
36771 >>> 桃園市桃園區桃園市桃園區慈文路318號
36777 >>> 桃園市蘆竹區吉林路65號
36778 >>> 桃園市蘆竹區南順六街45號
36779 >>> 桃園市蘆竹區中正路16號
36784 >>> 桃園市桃園區大有路146號
36785 >>> 桃園市龜山區自強北路2號
36787 >>> 新北市板橋區金門街362號
36788 >>> 新北市新莊區新樹路264-1號
36802 >>> 台中市中區民族路176號
36808 >>> 台中市北區一中街160-16號2樓
36810 >>> 台中市中區中華路一段90號
36817 >>> 台中市西區柳川東路二段14號1樓
36827 >>> 台中市中區三民路二段6號
36853 >>> 台中市西區美村路一段596巷20號
36877 >>> 台中市北區美德街216號
36888 >>> 台中市北區民權路568號
36897 >>> 台中市中區福音街25號
36901 >>> 台中市西區日新街71巷61-5號
36908 >>> 區台中市大里區益民路二段181巷2號1樓
36920 >>> 台中市西區柳川西路二段193巷2號
36930 >>> 台南市東區復興路四段20巷4號
36936 >>> 台中市北區民權路359巷24號
36938 >>> 台中市北屯區太順路48號1樓
36946 >>> 台中市西區忠明南路259號
36950 >>> 台南市南區南門路59巷63號
36958 >>> 台中市西屯區大恩街32號
36964 >>> 台中市西區民生路531號
36980 >>> 台中市北屯區中清路二段446號
36983 >>> 台中市北區育才街6巷11號1樓
36994 >>> 台中市北區北屯路12巷22號
36997 >>> 台中市北屯區東山路一段215-5號
37001 >>> 台中市西區五權路2-72巷17號
37003 >>> 台中市北屯區崇興路一段113號
37005 >>> 台中市西區華美街156號
37014 >>> 台中市太平區東平路421號
37016 >>> 台中市北區青島西街45號
37023 >>> 台中市南屯區南屯路二段322號
37027 >>> 台南市南區美村南路303巷9弄12號
37028 >>> 台中市沙鹿區四平街92號
37029 >>> 台中市西屯區永福路92巷12號
37030 >>> 台中市西屯區中工三路97號
37031 >>> 台中市南區崇倫北街18號1樓
37033 >>> 台中市南區永和一街28號
37037 >>> 台中市南區大慶街二段9巷7號
37046 >>> 台南市南區新華街6號
37054 >>> 台中市西區美村路一段759號
37061 >>> 台中市南區信義南路109號1樓
37065 >>> 台中市南屯區大墩十二街172號
37066 >>> 台南市南區南平路109號
37067 >>> 台中市南區仁和路240號
37072 >>> 台中市南屯區大墩五街322號
37073 >>> 台中市南區復新街85號
37084 >>> 台中市南區工學一街178號
37085 >>> 台中市大里區樹王路112號
37112 >>> 台中市大里區至聖路8號
37115 >>> 台中市南屯區萬和路一段56號
37117 >>> 台中市南屯區大英街164號
37118 >>> 台中市南區南屯路一段16號
37130 >>> 台中市東區十甲東路533號
37134 >>> 台中市太平區中山路四段202號
37137 >>> 台南市東區振興路437巷28號
37143 >>> 台中市北區太原路二段263號
37158 >>> 台中市東區十甲東路813號1樓
37160 >>> 台中市太平區樹德路96-6號
37179 >>> 台中市北區尚德街133號
37182 >>> 台中市北區陝西東一街51號
37185 >>> 台中市北區德化街171號
37187 >>> 台中市清水區五權東路17巷6號
37190 >>> 台中市清水區鰲峰路222號
37191 >>> 台中市北區青島西街23號
37192 >>> 台中市北屯區大連北街74號1樓
37193 >>> 台中市南屯區大墩七街13號
37194 >>> 台中市西區公益路219號1樓
37198 >>> 台中市西區公正路144號
37199 >>> 台中市西屯區大容東一街33號1樓
37215 >>> 台中市西屯區大隆路120號
37216 >>> 台中市西屯區逢甲里西屯路二段258之25號1樓
37227 >>> 台中市西屯區長安路二段11巷3號
37243 >>> 台中市西屯區寶慶街50巷2號1樓
37245 >>> 台中市西屯區西屯路二段何安二巷20號
37252 >>> 台中市西屯區西屯路二段47號之2
37279 >>> 台中市北屯區崇德路二段137號
37303 >>> 台中市北區瑞祥街84號
37305 >>> 台中市北屯區崇德二路一段265號
37307 >>> 台中市北區忠太東路117之20號
37310 >>> 台中市北屯區崇興路一段31號
37313 >>> 台中市北屯區崇德六路一段172號
37316 >>> 台中市北屯區瀋陽路一段82號之3
37321 >>> 台中市北屯區旅順路二段171號
37333 >>> 台中市北屯區崇德六路一段30巷1號1樓
37337 >>> 台中市豐原區信義街35號
37343 >>> 台中市北屯區北屯路432號
